,indicator_type,data,note
318,url_path,/YXMCdhdsbfhgdfhdgf9xSQ/index.html,Chrome Mal/FakeAlert-B browserlock web page
319,url_path,/YXMCdhdsbfhgdfhdgf9xSQ/index.js,Chrome FakeAlert script file
320,url_path,/YXMCdhdsbfhgdfhdgf9xSQ/js/script.js,Chrome FakeAlert script file
321,filename,main.exe,Memento team ransomware
322,sha256,7793b3b3545da61a7a073e64ac22c60fa38df8fbf0bbc95721a814992857c67a,Memento team ransomware variant
323,sha256,48c6d499618d81280f7aa3acf6aecc2f37983f527f4a729b133ae6fca20ec8c7,Memento team ransomware variant
324,sha256,91854f69ae78f5b5627c9e8800a1e5ef6f56b47a0193f03e260e362905770052,Memento encryption filter
325,filename,filter.txt,Memento team ransomware variant
326,filename,r.exe,WinRAR  copy
327,sha256,07e1e386d8ffcc5b5ef1e55d6fb31a210522e2d9f1955dc24ba5c43523813612,WinRAR  copy
328,filename,config.key,Public key for Memento encryption
329,filename,RuntimeBroker.exe,Memento team ransomware variant
330,sha256,6a4729fc8fc796318b44841e322c1f3bee37b2737e359e5e5b777d8855b370a6,Memento team ransomware variant
331,sha256,09a0caadc4df3d4278368f94f52007894c2b51d3785d985cb8e42646e8a33b68,Memento team ransomware variant
332,filename,RuntimeScheduler.exe,Memento team ransomware variant
333,filename,kbview.bat,Batch file for deployment of keylogger
334,filename,wincert.bat,Persistent C2 batch file
335,sha256,ca57391cdbac224f159e858425d231d068aa76316e0345cb8d58c716b9eff587,Plink SSH connector
336,filename,pl.exe,Plink SSH connector
337,filename,plin.exe,Plink SSH connector
338,filename,BCWipeTM.exe,BestCrypt Wipe  utility
339,sha256,3037956db905355f66cbd02ad9778f86551b0c34f386ee0adb7c2feb941a0e30,BestCrypt Wipe  utility
340,filename,BCShExt.dll,BestCrypt shell extension
341,sha256,e9a096c886ce42c2dec0fae1492c2943a2e321fcff2a5697d1689ff146f4b4b6,BestCrypt shell extension
342,sha256,654ad61bc4de2b9ad07add2dc7a6de22d24436f699bdb7923c7f510ee67b7e0a,BestCrypt shell extension
343,filename,BCWipeSvc.exe,BestCrypt Wipe utility
344,sha256,952476a3ead7a97ff9c4906a2801ad993e4850a3e10c4350bbd44ab2eeabbb02,BestCrypt Wipe utility
345,filename,bcupdt.exe,BestCrypt Updater
346,sha256,ceec3cbb3a97c6be2c0446fcd74134ab8feec66f985bc50f17fb41350494c6ef,BestCrypt Updater
347,filename,bcview.exe,Part of BCWipe utilty
348,sha256,1a186d51bb4e4fd18acad387b2872d164e3a772e935b26c9fc673fdf53ccb533,Part of BCWipe utilty
349,filename,bcwipe.exe,BestCrypt Wipe utility
350,sha256,8327eb8465d62959a40ea487c0fd0da178a8857e4b49a1594c5a2df3631ca179,BestCrypt Wipe utility
351,filename,bcwipegui.exe,BestCrypt Wipe utility
352,sha256,0bd68bd1e4567f15bc81c31d37971a71fc870781acb4cab0f51c675dcd779b5b,BestCrypt Wipe utility
353,filename,insbcbus.exe,BestCrypt Wipe  utility
354,sha256,d415ac7805edf8d634fbe6ac913e1e53a0d2ea0fce5146e0054056458a2a8f96,BestCrypt Wipe utility
355,filename,logview.exe,Jetico Log Viewer
356,sha256,cd7c9f1bd77e304a913758e95597d96399f823d887d7787fd8e9d8ec7a921d38,Jetico Log Viewer
357,filename,taskeng.exe,keylogger
358,sha256,e54d9a45850786f52b8169eceb1be0a4e21d5d000b933dda470b00d17c8fb169,keylogger
359,filename,mimikatz.exe,Mimikatz credential stealer
360,sha256,31eb1de7e840a342fd468e558e5ab627bcb4c542a8fe01aec4d5ba01d539a0fc,Mimikatz credential stealer
361,filename,secretsdump.exe,secretsdump.py compiled hash stealer
362,sha256,c3405d9c9d593d75d773c0615254e69d0362954384058ee970a3ec0944519c37,
363,filename,wmiexec.exe,WMIexec backdoor
364,sha256,14f0c4ce32821a7d25ea5e016ea26067d6615e3336c3baa854ea37a290a462a8,WMIexec backdoor
365,filename,nm.exe,NMAP
366,sha256,14f0c4ce32821a7d25ea5e016ea26067d6615e3336c3baa854ea37a290a462a8,NMAP
367,filename,tmp5FE0.tmp.exe,BitCoinMiner
368,sha256,3bed84f229f5e8ca22c3768a7430ceb5e6e9ecb611df55691f07039e618f265b,BitCoinMiner
369,filename,npcap-0.93.exe,NMAP PCAP driver installer
370,sha256,c3757e7f49bd40012ef9cd320568c401bad1ba1843a4055b11bebc2f10bd83ca,NMAP
371,filename,TxR.exe,Memento dropper for SSH reverse shell and web exfiltration
372,sha256,1767cb41af0bbedf8554c5ddf7968cc1e039a06b7e4b7f9cd42ed4dd301bf02f,Memento dropper for SSH reverse shell and web exfiltration
373,filename,nssm.zip,Non-Sucking Service Manager install payload
374,filename,config.json,XMRIg configuration file
375,filename,peview.exe,Process Hacker PE viewer
376,filename,ProcessHacker.exe,Process Haclker
377,filename,GoogleChangeManagement.xml,Persistent SSH reverse shell configuration file
378,filename,MicrosoftOutLookUpdater.bat,Persistent SSH reverse shell batch file
379,filename,MicrosoftOutLookUpdater.exe,Plink SSH connector
380,filename,MicrosoftOutlookUpdateSchedule.xml,Persistent SSH reverse shell configuration file
381,ip,78.138.105.150,Memento ransomware callhome
382,ip,183.110.224.164,compromised site used for remote PowerShell
383,ip,27.102.66.114,SSH connection
384,ip,123.45.67.89,keylogger download
385,ip,169.51.60.221,Source of file loaded to memory by malicious PowerShell
386,ip,27.102.127.120,SSH connection
387,ip,45.77.76.158:25643,Remote script source for BitCoinMiner
388,ip,190.144.115.54:443,remote script source for XMR miner
389,ip,195.201.124.214:10001,Mimu XMR miner callhome
390,url,hxxp://78.138.105.150:11180/sv.php,Memento Ransomware C2 address
391,domain,checkvisa.xyz,remote PowerShell
392,domain,novelengine. com,compromised site used for remote PowerShell
393,url,https://google.onedriver-srv.ml/gadfTs55sghsSSS,Callhome for exfiltration
394,url,169.51.60.221:1331/en-us/docs.html?type=&v=1,source for remote script executing XMRig miner
395,url,27.102.127.120/r.exe,remote copy of WinRAR
396,url,hxxp://45.77.76.158:25643/w,Remote script source for BitCoinMiner
397,domain,google.onedriver-srv.ml,SSH reverse shell and web exfil host
398,url,transfer.sh/cnPW0x/Connector3.exe,Backdoor download location
399,url,hxxp://190.144.115.54:443/mine.bat,miner remote script
400,url,hxxp://27.102.127.120/x1.rar,Memento tool remote archive
401,url,hxxp://27.102.127.120/x2.rar,Memento tool remote archive
402,url,hxxp://27.102.127.120/r.exe,Memento tool download
403,url,hxxp://lurchmath.org/wordpress-temp/wp-content/plugins/xmrig.zip,XMRIg remote archive
404,url,hxxps://raw.githubusercontent.com/c3pool/xmrig_setup/master/xmrig.zip,XMRig remote archive
405,ip,104.161.20.102,used to log into compromised accounts
406,ip,185.241.149.122,used to log into compromised accounts
407,ip,20.232.202.245,used to log into compromised accounts
408,url,botasso.cl,observed in transport rules and Tenant  Allow / Block lists
409,url,smtp83.iad3a.emailsrvr.com,observed in transport rules and Tenant  Allow / Block lists
410,url,continental-database.com,observed in transport rules and Tenant  Allow / Block lists
411,Description,https://news.sophos.com/en-us/2024/03/04/itll-be-back-attackers-still-abusing-terminator-tool-and-variants,Observed IOCs for incidents involving Zemana drivers
412,sha256,397eb84bfebb366c2719c02bbadfdf9de8ef608808d680c9f127f9a62ccca083,ter.exe
413,sha256,6f55c148bb27c14408cf0f16f344abcd63539174ac855e510a42d78cfaec451c,Anti-Logger driver used by ter.exe
414,ip,175[.]118[.]126[.]65,Server hosting malicious PowerShell script
415,sha256,c3e6034ee65a1131068998399f110d0c944686683197b607c5598e9c09af1c39,Cryptominer installer
416,sha256,6e2d85628ae37e57365ed59ac30371d86ab3b62acd5d0dfb6cbd0ccc6c4e5c1a,Ternimator.exe
417,sha256,2bbc6b9dd5e6d0327250b32305be20c89b19b56d33a096522ee33f22d8c82ff1,Zam.sys used by Ternimator.exe
418,sha256,c748b9054a97a00db5484a98b1841b3c92881c96989d492586206e0970be3b4b,Anti-Logger driver used in AuKill incident
419,sha256,3c54646213638e7bd8d0538c28e414824f5eaf31faf19a40eec608179b1074f1,XMRig Miner
420,ip_port,175[.]118[.]126[.]65:8002,Server hosting malicious PowerShell script
421,url,hxxp://175[.]118[.]126[.]65:8002/js/wi.txt,Server hosting malicious PowerShell script
422,command_line,"wmic service where \""PathName like '%sophos%'\"" call delete /nointeractive",Attempt to delete Sophos services
423,command_line,"wmic service where \""PathName like '%sophos%'\"" call stopservice /nointeractive",Attempt to stop Sophos services
424,file_path,%sysdir%\drivers\updatedrv.sys,updatedrv.sys (ZAL)
425,file_path,\programdata\usoshared\updatedrv.sys,updatedrv.sys (ZAL)
426,Description,https://news.sophos.com/en-us/2023/02/28/sour-grapes-stomping-on-a-cambodia-based-pig-butchering-scam/,
427,domain,ace-eth.com,Cloudflare-hosted fake defi site
428,domain,ace-eth.io,Cloudflare-hosted fake defi site
429,domain,ace-eth.net,Cloudflare-hosted fake defi site
430,domain,acerc.me,Fake Android app / website web JSON backend
431,domain,aceth.me,Cloudflare-hosted fake defi site
432,domain,acexh.cc,Fake Android app / website web JSON backend
433,domain,ad.gemin-otc.icu,Fake app download site
434,domain,app.acesdn.club,Fake app download site (Amazon hosted) (no longer active_
435,domain,app.asproexdn.club,Fake app download site (Amazon hosted)
436,domain,app.bakktdn.bar,Fake app download site (Amazon hosted)
437,domain,app.bfiyerdn.vip,Fake app download site (Amazon hosted)
438,domain,app.bikazdn.bar,Fake app download site (Amazon hosted)
439,domain,app.bikidn.club,Fake app download site (Ucloud Informatiomn technology HK hosted)
440,domain,app.bitopdn.vip,Fake app download site (Amazon hosted)
441,domain,app.bittrading.vip,Fake app download site
442,domain,app.btccdn.vip,Fake app download site
443,domain,app.bwdn.club,Fake app download site (Amazon hosted)
444,domain,app.bydn171.club,Fake app download site (Amazon hosted)
445,domain,app.bydn172.club,Fake app download site (Amazon hosted)
446,domain,app.bydn173.club,Fake app download site (Amazon hosted)
447,domain,app.bydn175.club,Fake app download site (Amazon hosted)
448,domain,app.bydn176.club,Fake app download site (Amazon hosted)
449,domain,app.bydn177.club,Fake app download site (Amazon hosted)
450,domain,app.bydn178.club,Fake app download site (Amazon hosted)
451,domain,app.bydn180.club,Fake app download site (Amazon hosted)
452,domain,app.bydn182.club,Fake app download site (Amazon hosted)
453,domain,app.bydn183.club,Fake app download site (Amazon hosted)
454,domain,app.bydn185.club,Fake app download site (Amazon hosted)
455,domain,app.bydn187.club,Fake app download site (Amazon hosted)
456,domain,app.bydn188.club,Fake app download site (Amazon hosted)
457,domain,app.bydn189.club,Fake app download site (Amazon hosted)
458,domain,app.bydn190.club,Fake app download site (Amazon hosted)
459,domain,app.bydn191.club,Fake app download site (Amazon hosted)
460,domain,app.bydn192.club,Fake app download site (Amazon hosted)
461,domain,app.bydn195.club,Fake app download site (Amazon hosted)
462,domain,app.bydn197.club,Fake app download site (Amazon hosted)
463,domain,app.bydn199.club,Fake app download site (Amazon hosted)
464,domain,app.bydn200.club,Fake app download site (Amazon hosted)
465,domain,app.bydn201.club,Fake app download site (Amazon hosted)
466,domain,app.bydn202.club,Fake app download site (Amazon hosted)
467,domain,app.bydn205.club,Fake app download site (Amazon hosted)
468,domain,app.bydn206.club,Fake app download site (Amazon hosted)
469,domain,app.bydn207.club,Fake app download site (Amazon hosted)
470,domain,app.bydn209.club,Fake app download site (Amazon hosted)
471,domain,app.bydn210.club,Fake app download site (Amazon hosted)
472,domain,app.bydn212.club,Fake app download site (Amazon hosted)
473,domain,app.bydn213.club,Fake app download site (Amazon hosted)
474,domain,app.bydn216.club,Fake app download site (Amazon hosted)
475,domain,app.bydn217.club,Fake app download site (Amazon hosted)
476,domain,app.bydn218.club,Fake app download site (Amazon hosted)
477,domain,app.bydn219.club,Fake app download site (Amazon hosted)
478,domain,app.bydn220.club,Fake app download site (Amazon hosted)
479,domain,app.bydn223.club,Fake app download site (Amazon hosted)
480,domain,app.bydn225.club,Fake app download site (Amazon hosted)
481,domain,app.bydn228.club,Fake app download site (Amazon hosted)
482,domain,app.bydn229.club,Fake app download site (Amazon hosted)
483,domain,app.bydn230.club,Fake app download site (Amazon hosted)
484,domain,app.bydn233.club,Fake app download site (Amazon hosted)
485,domain,app.bydn236.club,Fake app download site (Amazon hosted)
486,domain,app.bydn237.club,Fake app download site (Amazon hosted)
487,domain,app.bydn238.club,Fake app download site (Amazon hosted)
488,domain,app.bydn239.club,Fake app download site (Amazon hosted)
489,domain,app.bydn251.club,Fake app download site (Amazon hosted)
490,domain,app.bydn252.club,Fake app download site (Amazon hosted)
491,domain,app.bydn253.club,Fake app download site (Amazon hosted)
492,domain,app.bydn261.club,Fake app download site (Amazon hosted)
493,domain,app.bydn279.club,Fake app download site (Amazon hosted)
494,domain,app.bydn280.club,Fake app download site (Amazon hosted)
495,domain,app.bydn285.bar,Fake app download site (Amazon hosted)
496,domain,app.bydn303.bar,Fake app download site (Amazon hosted)
497,domain,app.bzudn.club,Fake app download site (Amazon hosted)
498,domain,app.cbodn.bar,Fake app download site (Amazon hosted)
499,domain,app.cncoladn.vip,Fake app download site (Amazon hosted)
500,domain,app.coinexpro.online,Fake app download site (Amazon hosted)
501,domain,app.dcexxdn.bar,Fake app download site (Amazon hosted)
502,domain,app.dn2304.bar,Fake app download site (Amazon hosted)
503,domain,app.easycodn.vip,Fake app download site (Amazon hosted)
504,domain,app.fegdn.club,Fake app download site (Amazon hosted)
505,domain,app.gdaxsdn.bar,Fake app download site (Amazon hosted)
506,domain,app.gemin-otc.net,Fake app download site (Amazon hosted)
507,domain,app.ghcdn.club,Fake app download site (Amazon hosted)
508,domain,app.gohexdn.bar,Fake app download site (Amazon hosted)
509,domain,app.gowdn.club,Fake app download site (Amazon hosted)
510,domain,app.greattkdn.bar,Fake app download site (Amazon hosted)
511,domain,app.hopexdn.bar,Fake app download site (Amazon hosted)
512,domain,app.huazidn.club,Fake app download site (Amazon hosted)
513,domain,app.investdn.club,Fake app download site (Amazon hosted)
514,domain,app.kbdn.bar,Fake app download site (Amazon hosted)
515,domain,app.kdn562.bar,Fake app download site (Amazon hosted)
516,domain,app.metamaskio.live,Fake app download site (Amazon hosted)
517,domain,app.msfdn.bar,Fake app download site (Amazon hosted)
518,domain,app.ofexdn.bar,Fake app download site (Amazon hosted)
519,domain,app.ovezjx.vip,Fake app download site (Amazon hosted)
520,domain,app.phemex-otc.icu,Fake app download site (Amazon hosted)
521,domain,app.qdn110.bar,Fake app download site (Amazon hosted)
522,domain,app.qdn131.bar,Fake app download site (Amazon hosted)
523,domain,app.qdn135.bar,Fake app download site (Amazon hosted)
524,domain,app.robindn.club,Fake app download site (Amazon hosted)
525,domain,app.sfpalexdn.bar,Fake app download site (Amazon hosted)
526,domain,app.snapexdn.vip,Fake app download site (Amazon hosted)
527,domain,app.socodn.bar,Fake app download site (Amazon hosted)
528,domain,app.starkdn.bar,Fake app download site (Amazon hosted)
529,domain,app.tdviewdn.vip,Fake app download site (Amazon hosted)
530,domain,app.thbtaxdn.vip,Fake app download site (Amazon hosted)
531,domain,app.tpgdn.bar,Fake app download site (Amazon hosted)
532,domain,app.upbitdn.club,Fake app download site (Amazon hosted)
533,domain,app.vaneckdn.vip,Fake app download site (Amazon hosted)
534,domain,app.wwfdn.club,Fake app download site (Amazon hosted)
535,domain,app.xkqnqz.vip,Fake app download site (Amazon hosted)
536,domain,app.yzfdn.vip,Fake app download site (Amazon hosted)
537,domain,app.zmyoiq.vip,Fake app download site (Amazon hosted)
538,domain,asdbe.net,Fake Android app / website web JSON backend and webclip (Amazon hosted)
539,domain,atfepro.com,Fake Android app / website web JSON backend (was Cloudflare hosted
540,domain,atfexpro.com,Fake Android app / website web JSON backend (was Cloudflare hosted
541,domain,axaxtc.com,Fake Android app / website web JSON backend (was Cloudflare hosted
542,domain,bankcext.me,fake web app site (Cloudflare hosted)
543,domain,bigone-eth.com,fake web app site
544,domain,binancely-cc.com,fake web app site
545,domain,binances-erc.com,fake web app site
546,domain,binances-erc.xyz,fake web app site
547,domain,binances-eth.cc,fake web app site
548,domain,binances-eth.pro,fake web app site
549,domain,binanceseth.one,Fake Android app / website web JSON backend
550,domain,bitdbex.com,Fake Android app / website web JSON backend
551,domain,bitdbex.lol,fake defi app site
552,domain,bitspionex.net,fake web app site
553,domain,bitstamp-t.com,Fake Android app / website web JSON backend
554,domain,bittrading.vip,fake crypto trading app
555,domain,biuuex.com,Fake Android app / website web JSON backend
556,domain,biuuex.me,fake defi app site
557,domain,btankcex.me,fake web app site
558,domain,btuxt.me,fake crypto trading app
559,domain,bullishx.cc,Fake Android app / website web JSON backend
560,domain,buratf.com,Fake Android app / website web JSON backend
561,domain,buratf.me,Fake Android app / website web JSON backend
562,domain,capfinancedefi.com,fake web app site
563,domain,capfinancedefi.net,fake web app site
564,domain,coinbase-bot.com,Fake Android app / website web JSON backend
565,domain,coinbasedapp-eth.com,Fake Android app / website web JSON backend
566,domain,coinbasedapp.co,fake web app site
567,domain,coinbasedapp.finance,fake web app site
568,domain,coinbasedapp.info,fake web app site
569,domain,coinbasedapp.me,fake web app site
570,domain,coinbasedapp.net,Fake Android app / website web JSON backend
571,domain,coinbasedapp.one,fake web app site
572,domain,coinbasedapp.pro,Fake Android app / website web JSON backend
573,domain,coinbasedapp.site,fake web app site
574,domain,coinbasedapp.us,Fake Android app / website web JSON backend
575,domain,coinbaseswap.org,Fake Android app / website web JSON backend
576,domain,coinbaseth.net,fake web app site
577,domain,coindeal-eth.cc,Fake Android app / website web JSON backend
578,domain,coindeal-eth.com,fake web app site
579,domain,coinjab.cc,Fake Android app / website web JSON backend
580,domain,coinjab.co,fake crypto trading app
581,domain,coinjabs.com,Fake Android app / website web JSON backend
582,domain,coinjabs.me,fake crypto trading app
583,domain,coinupys.xyz,fake crypto trading app
584,domain,coinuuex.net,fake defi app site
585,domain,contracts-eth.io,fake web app site
586,domain,dapplelight.me,Fake Android app / website web JSON backend
587,domain,dappre.net,Fake Android app / website web JSON backend
588,domain,dapps-eth.in,Fake Android app / website web JSON backend
589,domain,dbexbit.me,fake defi app site
590,domain,dbtsex.com,Fake Android app / website web JSON backend
591,domain,dcmvue.vip,fake defi app site
592,domain,ditrecta.me,fake defi app site
593,domain,doexpro.me,fake defi app site
594,domain,down.paxfulx.co,Fake Android app / website web JSON backend
595,domain,dybits.life,fake defi app site
596,domain,erc20-ftxdefi.vip,Fake Android app / website web JSON backend
597,domain,erhauadd.xyz,fake web app site
598,domain,eth-dapps.info,Fake Android app / website web JSON backend
599,domain,eth-finance.io,fake web app site
600,domain,eth-finance.me,Fake Android app / website web JSON backend
601,domain,eth-finance.one,Fake Android app / website web JSON backend
602,domain,ethereum-mining.info,fake web app site
603,domain,ethereum-mining.net,Fake Android app / website web JSON backend
604,domain,ethereum-mining.pro,Fake Android app / website web JSON backend
605,domain,ethpools.me,Fake Android app / website web JSON backend
606,domain,euronext.club,fake web app site
607,domain,exche.xinhptw.com,Fake Android app / website web JSON backend
608,domain,fasteth.io,fake web app site
609,domain,fidelity-eth.com,Fake Android app / website web JSON backend
610,domain,fidelity-eth.net,fake web app site
611,domain,fidelity-mining.cc,Fake Android app / website web JSON backend
612,domain,fidelity-mining.club,fake web app site
613,domain,fidelity-mining.com,Fake Android app / website web JSON backend
614,domain,fidelity-mining.info,fake web app site
615,domain,fidelity-mining.io,Fake Android app / website web JSON backend
616,domain,fidelity-mining.net,fake web app site
617,domain,ftxdefi.net,Fake Android app / website web JSON backend
618,domain,ftxdefi.one,Fake Android app / website web JSON backend
619,domain,gimyglobal.com,Fake Android app / website web JSON backend
620,domain,glbtex.me,fake web app site
621,domain,goe-defi.com,Fake Android app / website web JSON backend
622,domain,goe-defi.info,Fake Android app / website web JSON backend
623,domain,goe-defi.io,Fake Android app / website web JSON backend
624,domain,goe-defi.ioh5,Fake Android app / website web JSON backend
625,domain,goe-defi.me,Fake Android app / website web JSON backend
626,domain,goe-defi.net,Fake Android app / website web JSON backend
627,domain,goedefi.net,Fake Android app / website web JSON backend
628,domain,goexdefi.com,Fake Android app / website web JSON backend
629,domain,goexfe.cc,fake web app site
630,domain,gtjamu.com,fake web app site
631,domain,gtjaos.com,fake web app site
632,domain,gtjaus.com,fake web app site
633,domain,gtjavt.com,fake web app site
634,domain,h5.aexbitpro.vip,Fake Android app / website web JSON backend
635,domain,h5.ammdx.com,fake web app site
636,domain,h5.atfepro.com,Fake Android app / website web JSON backend
637,domain,h5.bitavatrade.com,Fake Android app / website web JSON backend
638,domain,h5.btcumbap.com,Fake Android app / website web JSON backend
639,domain,h5.bvproglobal.com,Fake Android app / website web JSON backend
640,domain,h5.dappre.net,Fake Android app / website web JSON backend
641,domain,h5.espro66.com,fake web app site
642,domain,h5.glgoa.com,fake web app site
643,domain,h5.ifmexpro.com,Fake Android app / website web JSON backend
644,domain,h5.kbcoin.io,fake defi app site
645,domain,h5.kingtimetek.com,fake web app site
646,domain,h5.ndaxf.com,Fake Android app / website web JSON backend
647,domain,h5.opensoilx.com,fake web app site
648,domain,h5.tmsfin.com,Fake Android app / website web JSON backend
649,domain,happynewyear.nqxd.net,fake web app site
650,domain,hkex.dr74.cc,fake web app site
651,domain,insnag.me,fake defi app site
652,domain,iosalbank.vip,Fake Android app / website web JSON backend
653,domain,ioslbank.vip,Fake Android app / website web JSON backend
654,domain,kacofin.com,Fake Android app / website web JSON backend
655,domain,kacofinance.com,Fake Android app / website web JSON backend
656,domain,kacofinance.net,Fake Android app / website web JSON backend
657,domain,kbcoin.io,Fake Android app / website web JSON backend
658,domain,kbcoins.me,fake defi app site
659,domain,kubcoins.io,Fake Android app / website web JSON backend
660,domain,kybdex.me,Fake Android app / website web JSON backend
661,domain,lbank-t.com,Fake Android app / website web JSON backend
662,domain,lbank-t.net,Fake Android app / website web JSON backend
663,domain,lbankebit.com,Fake Android app / website web JSON backend
664,domain,lbankex.net,Fake Android app / website web JSON backend
665,domain,lbanktx.com,Fake Android app / website web JSON backend
666,domain,lcex-eth.com,fake web app site
667,domain,lejerx.com,fake web app site
668,domain,lioncoin.buzz,fake web app site
669,domain,m.bitdboss.com,Fake Android app / website web JSON backend
670,domain,m.bitrjtrade.com,Fake Android app / website web JSON backend
671,domain,m.extelepro.com,Fake Android app / website web JSON backend
672,domain,m.rjbitex.vip,Fake Android app / website web JSON backend
673,domain,m.rjexglobal.com,Fake Android app / website web JSON backend
674,domain,mdappb.com,Fake Android app / website web JSON backend
675,domain,mdexwap.vip,Fake Android app / website web JSON backend
676,domain,metamaskmin-eth.com,Fake Android app / website web JSON backend
677,domain,metamaskmin-eth.info,fake web app site
678,domain,metamaskmin.com,fake web app site
679,domain,metamaskmin.pro,fake web app site
680,domain,nano.nanotechos.com,fake web app site
681,domain,neocrypt.info,fake web app site
682,domain,penzo-trade.io,Fake Android app / website web JSON backend
683,domain,rexness.me,Fake Android app / website web JSON backend
684,domain,safepal365-erc.net,fake web app site
685,domain,stakewise.net,Fake Android app / website web JSON backend
686,domain,tescoshoppingmall.com,fake web app site
